index_content,word,nature,content_type,index_word
480,最终,d,pos,1
480,选择,v,pos,2
480,升,zg,pos,3
480,倍增,v,pos,4
480,容,a,pos,5
480,能效,n,pos,6
480,遥控,vn,pos,7
480,预约,v,pos,8
480,角触,n,pos,9
480,控大,v,pos,10
480,屏,n,pos,11
480,机器,n,pos,12
480,外型,b,pos,13
480,高端,n,pos,14
480,大气,n,pos,15
480,上档次,b,pos,16
480,触屏,n,pos,17
480,效果,n,pos,18
480,操作,v,pos,19
480,简便,a,pos,20
480,加热,v,pos,21
480,速度,n,pos,22
480,保温,n,pos,23
480,效果,n,pos,24
480,不错,a,pos,25
480,机型,n,pos,26
480,增容,v,pos,27
480,变容,v,pos,28
480,预约,v,pos,29
480,水温,n,pos,30
480,显示,v,pos,31
480,防电,j,pos,32
480,墙,n,pos,33
480,加热,v,pos,34
480,倒计时,n,pos,35
480,显示,v,pos,36
480,热水,n,pos,37
480,剩余,v,pos,38
480,量,n,pos,39
480,显示,v,pos,40
480,实用功能,n,pos,41
480,真心,d,pos,42
480,家人,n,pos,43
480,喜欢,v,pos,44
482,送货,v,pos,0
482,样子,n,pos,1
482,好看,v,pos,2
482,操作,v,pos,3
482,简单,a,pos,4
482,性价比,n,pos,5
482,值得,v,pos,6
482,购买,v,pos,7
483,满意,v,pos,0
483,下单,n,pos,1
483,第二天,m,pos,2
483,安装,v,pos,3
483,很快,d,pos,4
485,东西,ns,pos,0
485,不错,a,pos,1
485,快递,v,pos,2
485,师傅,nr,pos,3
485,力,n,pos,4
487,号买,v,pos,0
487,安装,v,pos,1
487,品牌,n,pos,2
487,值得,v,pos,3
487,信赖,n,pos,4
487,安装,v,pos,5
487,师傅,nr,pos,6
487,态度,n,pos,7
487,几天,m,pos,8
487,一切正常,i,pos,9
487,开机,n,pos,10
487,一点,m,pos,11
487,声音,n,pos,12
487,加热,v,pos,13
487,速度,n,pos,14
487,棒棒,n,pos,15
487,棒,a,pos,16
487,售后,n,pos,17
487,客服,n,pos,18
487,服务态度,n,pos,19
487,询问,v,pos,20
487,安装,v,pos,21
487,情况,n,pos,22
488,前前后后,i,pos,0
488,一共,j,pos,1
488,台,q,pos,2
488,客服,n,pos,3
488,物流,n,pos,4
488,售后,n,pos,5
488,力,n,pos,6
488,品牌,n,pos,7
488,值得,v,pos,8
488,信赖,n,pos,9
489,安装,v,pos,0
489,师傅,nr,pos,1
489,用心,n,pos,2
489,机器,n,pos,3
490,收到,v,pos,0
490,货,n,pos,1
490,送货,v,pos,2
490,师傅,nr,pos,3
490,态度,n,pos,4
490,商品质量,n,pos,5
490,很棒,a,pos,6
490,愉快,a,pos,7
490,购物,n,pos,8
494,电器,n,pos,0
494,大部分,m,pos,1
494,上买,v,pos,2
494,物流,n,pos,3
494,超级,b,pos,4
494,安装,v,pos,5
494,师傅,nr,pos,6
494,更是,d,pos,7
494,效率,n,pos,8
494,高,a,pos,9
494,专业,n,pos,10
494,熟练,a,pos,11
494,懂得,v,pos,12
494,耐心,a,pos,13
494,告诉,v,pos,14
494,包括,v,pos,15
494,特别,d,pos,16
494,细致,a,pos,17
494,本来,t,pos,18
494,约,d,pos,19
494,两点,m,pos,20
494,安装,v,pos,21
494,安装,v,pos,22
494,师傅,nr,pos,23
494,一点多,m,pos,24
494,特别,d,pos,25
494,守时,n,pos,26
494,安装,v,pos,27
494,收费,n,pos,28
494,标准,n,pos,29
494,收费,n,pos,30
494,满意,v,pos,31
494,选择,v,pos,32
494,选择,v,pos,33
496,老客户,n,pos,0
496,物流,n,pos,1
496,速度,n,pos,2
496,没得说,l,pos,3
496,很快,d,pos,4
496,服务态度,n,pos,5
496,不错,a,pos,6
496,加油,v,pos,7
499,产品,n,pos,0
499,放心,v,pos,1
499,电器,n,pos,2
499,类,q,pos,3
499,东西,ns,pos,4
499,完美,a,pos,5
504,配送,v,pos,0
504,速度,n,pos,1
504,很快,d,pos,2
504,赞,v,pos,3
510,快递,v,pos,0
510,小哥,n,pos,1
510,一口气,i,pos,2
510,上五,t,pos,3
510,楼,n,pos,4
510,特别,d,pos,5
510,谢谢,nr,pos,6
510,感谢,v,pos,7
510,感谢,v,pos,8
510,快递,v,pos,9
510,员,zg,pos,10
510,安装,v,pos,11
510,师傅,nr,pos,12
510,电话,n,pos,13
510,周末,t,pos,14
510,到位,v,pos,15
510,赞,v,pos,16
511,满意,v,pos,0
511,送货,v,pos,1
511,速度,n,pos,2
511,安装,v,pos,3
511,烧,v,pos,4
511,挺快,v,pos,5
511,保温,n,pos,6
511,效果,n,pos,7
511,还行,v,pos,8
514,收到,v,pos,0
514,安装,v,pos,1
514,物流,n,pos,2
514,速度,n,pos,3
514,很快,d,pos,4
515,商品,n,pos,0
515,师傅,nr,pos,1
515,安装,v,pos,2
515,负责,v,pos,3
515,希望,v,pos,4
516,不错,a,pos,0
516,加热,v,pos,1
516,很快,d,pos,2
516,性价比,n,pos,3
516,高,a,pos,4
516,经济,n,pos,5
516,实惠,vn,pos,6
517,服务,vn,pos,0
517,满意,v,pos,1
520,水,n,pos,0
520,热,a,pos,1
521,东西,ns,pos,0
521,不错,a,pos,1
521,安装,v,pos,2
521,原因,n,pos,3
521,我家,r,pos,4
521,电源,n,pos,5
521,加装,v,pos,6
521,时,ng,pos,7
521,情况,n,pos,8
521,安装,v,pos,9
521,电源,n,pos,10
521,原因,n,pos,11
521,引发,v,pos,12
521,故障,n,pos,13
521,找,v,pos,14
521,赔,v,pos,15
521,花钱,n,pos,16
521,买单,n,pos,17
521,要说,c,pos,18
521,前,f,pos,19
521,感觉,n,pos,20
521,全,a,pos,21
521,坑,n,pos,22
523,好评,v,pos,0
523,物流配送,n,pos,1
523,配送,v,pos,2
523,师傅,nr,pos,3
523,主动,b,pos,4
523,搬,v,pos,5
523,上楼,ns,pos,6
523,安装,v,pos,7
523,师傅,nr,pos,8
523,下次,t,pos,9
523,选,v,pos,10
525,品牌,n,pos,0
525,购买,v,pos,1
525,放心,v,pos,2
525,服务,vn,pos,3
525,配送,v,pos,4
525,安装,v,pos,5
525,满意,v,pos,6
525,值得,v,pos,7
525,信赖,n,pos,8
525,选,v,pos,9
556,刚刚,d,pos,0
556,回来,v,pos,1
556,货,n,pos,2
556,等待,v,pos,3
556,安装,v,pos,4
556,师傅,nr,pos,5
556,安装,v,pos,6
556,质量,n,pos,7
556,不错,a,pos,8
556,值得,v,pos,9
556,信赖,n,pos,10
556,灯,n,pos,11
556,安装,v,pos,12
556,追评,v,pos,13
557,不错,a,pos,0
557,态度,n,pos,1
558,安装,v,pos,0
558,客服,n,pos,1
558,服务,vn,pos,2
558,安装,v,pos,3
558,师傅,nr,pos,4
558,满意,v,pos,5
558,一段时间,l,pos,6
558,评价,n,pos,7
559,外观,n,pos,0
559,漂亮,a,pos,1
559,不错,a,pos,2
560,商城,ns,pos,0
560,东西,ns,pos,1
560,超级,b,pos,2
560,满意,v,pos,3
561,不错,a,pos,0
561,信赖,n,pos,1
562,品牌,n,pos,0
562,很好,d,pos,1
562,不错,a,pos,2
562,安装,v,pos,3
562,师傅,nr,pos,4
562,用心,n,pos,5
563,月,m,pos,0
563,下单,n,pos,1
563,第二天,m,pos,2
563,收到,v,pos,3
563,预约,v,pos,4
563,安装,v,pos,5
563,服务,vn,pos,6
563,安装,v,pos,7
563,师傅,nr,pos,8
563,仔细认真,z,pos,9
563,干活,a,pos,10
563,不错,a,pos,11
563,一家,m,pos,12
563,三口,m,pos,13
563,够用,v,pos,14
563,价格,n,pos,15
563,合适,a,pos,16
563,品牌,n,pos,17
564,加热,v,pos,0
564,很好,d,pos,1
564,安装,v,pos,2
564,师傅,nr,pos,3
564,装,v,pos,4
564,不错,a,pos,5
565,送货,v,pos,0
565,很快,d,pos,1
565,安装,v,pos,2
565,服务,vn,pos,3
565,到位,v,pos,4
565,点,m,pos,5
565,赞,v,pos,6
566,正品,n,pos,0
566,容量,n,pos,1
566,外观,n,pos,2
566,精美,a,pos,3
566,很好,a,pos,4
566,爱,v,pos,5
567,不错,a,pos,0
567,信赖,n,pos,1
567,自营,vn,pos,2
567,生活,vn,pos,3
567,中网,nz,pos,4
567,购,v,pos,5
567,承包,v,pos,6
568,外观,n,pos,0
568,时尚,n,pos,1
568,高端,n,pos,2
568,大气,n,pos,3
568,上档次,b,pos,4
568,一款,m,pos,5
568,不错,a,pos,6
568,产品,n,pos,7
568,喜欢,v,pos,8
568,亲们,n,pos,9
568,赶紧,d,pos,10
568,下单,n,pos,11
571,李师傅,nr,pos,0
571,服务,vn,pos,1
571,很棒,a,pos,2
571,态度,n,pos,3
571,水,n,pos,4
571,阀门,n,pos,5
571,关不上,v,pos,6
571,管子,n,pos,7
571,喷着水,v,pos,8
571,衣服,n,pos,9
571,湿,a,pos,10
571,负责,v,pos,11
571,安装,v,pos,12
571,清洁,a,pos,13
571,师傅,nr,pos,14
571,超,v,pos,15
571,好评,v,pos,16
571,用用,v,pos,17
571,评,v,pos,18
575,外观,n,pos,0
575,时尚,n,pos,1
575,大方,n,pos,2
575,物流,n,pos,3
575,速度,n,pos,4
575,安装,v,pos,5
575,师傅,nr,pos,6
575,耐心,a,pos,7
575,安装费,n,pos,8
575,贵,a,pos,9
575,商品,n,pos,10
575,带有,v,pos,11
575,配件,n,pos,12
577,东西,ns,pos,0
577,不错,a,pos,1
577,挺好用,a,pos,2
577,服务,vn,pos,3
577,太,d,pos,4
577,满意,v,pos,5
577,三个,m,pos,6
577,电话,n,pos,7
577,催,v,pos,8
577,安装,v,pos,9
577,送到,v,pos,10
577,安装,v,pos,11
577,小时,n,pos,12
577,打电话,l,pos,13
577,催,zg,pos,14
577,估计,v,pos,15
577,小时,n,pos,16
577,之内,f,pos,17
577,安装,v,pos,18
578,价钱,n,pos,0
578,合适,a,pos,1
578,自营,vn,pos,2
578,不错,a,pos,3
581,安装,v,pos,0
581,完毕,v,pos,1
581,服务,vn,pos,2
581,速度,n,pos,3
581,满意,v,pos,4
582,品牌,n,pos,0
582,值得,v,pos,1
582,信赖,n,pos,2
582,到货,v,pos,3
582,打开,v,pos,4
582,包装,v,pos,5
582,外观,n,pos,6
582,很漂亮,n,pos,7
582,遥控,vn,pos,8
582,操作,v,pos,9
582,简单,a,pos,10
582,双管,n,pos,11
582,速热,n,pos,12
582,热水,n,pos,13
582,很快,d,pos,14
582,变频,vn,pos,15
582,噪音,n,pos,16
582,特别,d,pos,17
582,省,n,pos,18
582,电,n,pos,19
582,师傅,nr,pos,20
582,安装,v,pos,21
582,服务态度,n,pos,22
582,满意,v,pos,23
582,购物,n,pos,24
583,预约,v,pos,0
583,师傅,nr,pos,1
583,准时,v,pos,2
583,准点,n,pos,3
583,东西,ns,pos,4
583,不错,a,pos,5
583,安装,v,pos,6
583,美观大方,ns,pos,7
583,媳妇儿,n,pos,8
583,个子,n,pos,9
583,矮,a,pos,10
583,遥控器,n,pos,11
583,控制,v,pos,12
583,不用,v,pos,13
583,来回,v,pos,14
583,拔,v,pos,15
583,插头,n,pos,16
583,不错,a,pos,17
583,好评,v,pos,18
586,美观,nz,pos,0
586,大气,n,pos,1
586,洗澡,v,pos,2
586,舒服,a,pos,3
586,保温,n,pos,4
586,时间,n,pos,5
586,长省,ns,pos,6
586,电,n,pos,7
586,值得,v,pos,8
586,信赖,n,pos,9
586,安装,v,pos,10
586,材料,n,pos,11
586,太贵,nr,pos,12
586,太贵,nr,pos,13
586,天价,n,pos,14
586,收,v,pos,15
586,三分之一,mq,pos,16
586,评价,n,pos,17
586,收,v,pos,18
586,钱,n,pos,19
586,感觉,n,pos,20
586,不值,n,pos,21
590,安装,v,pos,0
590,时,n,pos,1
590,忘记,v,pos,2
590,拍照,v,pos,3
590,上传,v,pos,4
590,一张,m,pos,5
590,装好,v,pos,6
590,图片吧,n,pos,7
590,杠杠,n,pos,8
590,哒,zg,pos,9
590,品牌,n,pos,10
590,售后服务,l,pos,11
590,安装,v,pos,12
590,师傅,nr,pos,13
590,专业,n,pos,14
590,态度,n,pos,15
590,装好,v,pos,16
590,教我如何,l,pos,17
590,太,d,pos,18
590,赞,v,pos,19
590,美观大方,ns,pos,20
590,触屏,n,pos,21
590,灵敏,nr,pos,22
590,操作,v,pos,23
590,简单,a,pos,24
591,不错,a,pos,0
591,送货,v,pos,1
591,安装,v,pos,2
591,很快,d,pos,3
591,没试,v,pos,4
591,水,n,pos,5
591,希望,v,pos,6
591,好用,v,pos,7
592,安装,v,pos,0
592,师傅,nr,pos,1
592,力,n,pos,2
592,干净,a,pos,3
592,整洁,a,pos,4
592,活干,n,pos,5
594,商城,ns,pos,0
594,货,n,pos,1
594,无假货,i,pos,2
594,速度,n,pos,3
594,质量,n,pos,4
594,还好,v,pos,5
594,没得,v,pos,6
594,话,n,pos,7
594,讲,v,pos,8
595,物流,n,pos,0
595,很快,d,pos,1
595,优惠,vn,pos,2
595,价格,n,pos,3
595,买到,v,pos,4
595,值,v,pos,5
595,制热,v,pos,6
595,遥控,vn,pos,7
598,物流,n,pos,0
598,安装,v,pos,1
598,服务态度,n,pos,2
598,五星,nz,pos,3
598,评价,n,pos,4
598,支持,v,pos,5
602,东西,ns,pos,0
602,收到,v,pos,1
602,安装,v,pos,2
602,物流,n,pos,3
602,很快,d,pos,4
602,安装,v,pos,5
602,后在,t,pos,6
602,晒图,v,pos,7
604,搬家,v,pos,0
604,一台,m,pos,1
604,下单,n,pos,2
604,第二天,m,pos,3
604,速度,n,pos,4
604,第三天,m,pos,5
604,安装,v,pos,6
604,师傅,nr,pos,7
604,上门来,ns,pos,8
604,安装,v,pos,9
604,几分钟,m,pos,10
604,搞定,v,pos,11
604,电源,n,pos,12
604,插,v,pos,13
604,便捷,a,pos,14
604,满意,v,pos,15
604,点,m,pos,16
604,赞,v,pos,17
605,服务,vn,pos,0
605,品牌,n,pos,1
605,值得,v,pos,2
605,信赖,n,pos,3
605,热水,n,pos,4
605,很快,d,pos,5
607,送货,v,pos,0
607,速度,n,pos,1
607,太,d,pos,2
607,令人满意,l,pos,3
607,包装,v,pos,4
607,完整,a,pos,5
607,品牌,n,pos,6
607,质量,n,pos,7
607,保障,v,pos,8
607,足不出户,i,pos,9
607,收到,v,pos,10
607,商品,n,pos,11
607,质量,n,pos,12
607,更是,d,pos,13
607,没话说,l,pos,14
607,真的,d,pos,15
607,开心,v,pos,16
607,服务,vn,pos,17
607,质量,n,pos,18
607,特好,d,pos,19
608,商品,n,pos,0
608,收到,v,pos,1
608,包装,v,pos,2
608,完好,a,pos,3
608,送货,v,pos,4
608,速度,n,pos,5
608,很快,d,pos,6
608,想象,n,pos,7
608,中,f,pos,8
608,配送,v,pos,9
608,员,zg,pos,10
608,服务态度,n,pos,11
608,特别,d,pos,12
608,值得,v,pos,13
608,购买,v,pos,14
608,信任,n,pos,15
608,购买,v,pos,16
608,好评,v,pos,17
609,收到,v,pos,0
609,货,n,pos,1
609,迫不及待,i,pos,2
609,打开,v,pos,3
609,发货,n,pos,4
609,速度,n,pos,5
609,很快,d,pos,6
609,质量,n,pos,7
609,满意,v,pos,8
609,送货,v,pos,9
609,速度,n,pos,10
609,特别,d,pos,11
609,服务态度,n,pos,12
609,没话说,l,pos,13
609,总体,n,pos,14
609,特别,d,pos,15
609,满意,v,pos,16
609,购买,v,pos,17
609,商品,n,pos,18
612,几个,m,pos,0
612,礼拜,ns,pos,1
612,真心,d,pos,2
612,不错,a,pos,3
612,东西,ns,pos,4
612,放心,v,pos,5
612,安心,v,pos,6
612,京豆,nz,pos,7
612,字,n,pos,8
624,很好,d,pos,0
624,保温,n,pos,1
624,效果,n,pos,2
624,加热,v,pos,3
624,很快,d,pos,4
624,加热,v,pos,5
624,时,ng,pos,6
624,一点点,m,pos,7
624,电流,n,pos,8
624,声,n,pos,9
624,影响,vn,pos,10
624,效果,n,pos,11
629,很久,m,pos,0
629,评价,n,pos,1
629,不错,a,pos,2
630,寄,v,pos,0
630,回老家,n,pos,1
630,家里人,nrt,pos,2
630,品牌,n,pos,3
630,值得,v,pos,4
630,信赖,n,pos,5
630,信赖,n,pos,6
630,好好,d,pos,7
631,不错,a,pos,0
631,英语,nz,pos,1
631,天气,n,pos,2
631,刚刚,d,pos,3
631,我家,r,pos,4
631,安装,v,pos,5
631,简单,a,pos,6
632,安装,v,pos,0
632,师傅,nr,pos,1
632,很快,d,pos,2
632,安排,v,pos,3
632,上门,ns,pos,4
632,安装,v,pos,5
632,服务,vn,pos,6
635,售后,n,pos,0
635,不错,a,pos,1
635,上门,ns,pos,2
635,安装,v,pos,3
635,速度,n,pos,4
635,很快,d,pos,5
637,省,n,pos,0
637,电,n,pos,1
637,实用,v,pos,2
637,赞,v,pos,3
639,物流,n,pos,0
639,安装,v,pos,1
639,满意,v,pos,2
639,购物,n,pos,3
639,体验,n,pos,4
640,物流,n,pos,0
640,速度,n,pos,1
640,真,d,pos,2
640,当天,t,pos,3
640,下单,n,pos,4
640,第二天,m,pos,5
640,送货上门,l,pos,6
640,谢谢,nr,pos,7
642,产品,n,pos,0
642,不错,a,pos,1
642,物流,n,pos,2
642,师傅,nr,pos,3
642,按装,v,pos,4
642,料费,v,pos,5
642,太贵,nr,pos,6
642,太贵,nr,pos,7
644,货,n,pos,0
644,收到,v,pos,1
644,满意,v,pos,2
646,不错,a,pos,0
646,显示,v,pos,1
646,出水,v,pos,2
646,温度,n,pos,3
646,更好,d,pos,4
647,价格,n,pos,0
647,实惠,vn,pos,1
647,质量,n,pos,2
649,品质,n,pos,0
649,值得,v,pos,1
649,信赖,n,pos,2
649,速度,n,pos,3
649,一流,n,pos,4
651,行,zg,pos,0
651,师傅,nr,pos,1
651,挺好,a,pos,2
651,安装,v,pos,3
651,整整,vn,pos,4
651,下午,t,pos,5
651,安装,v,pos,6
651,完花,v,pos,7
651,费用,n,pos,8
651,高,a,pos,9
655,物流,n,pos,0
655,很快,d,pos,1
655,外观,n,pos,2
655,不错,a,pos,3
655,升,v,pos,4
655,一家人,n,pos,5
655,够用,v,pos,6
655,期待,v,pos,7
655,效果,n,pos,8
655,第二次,m,pos,9
655,网上,s,pos,10
655,希望,v,pos,11
655,一如既往,i,pos,12
656,商品,n,pos,0
656,收到,v,pos,1
656,物流,n,pos,2
656,商品,n,pos,3
656,美观,nz,pos,4
656,品质,n,pos,5
657,物流,n,pos,0
657,很快,d,pos,1
657,满意,v,pos,2
660,安装,v,pos,0
660,速度,n,pos,1
660,一家人,n,pos,2
660,正好,a,pos,3
661,服务,vn,pos,0
661,不错,a,pos,1
661,货,n,pos,2
661,没到,v,pos,3
661,售后,n,pos,4
661,电话,n,pos,5
661,发打,v,pos,6
661,提前,v,pos,7
661,预约,v,pos,8
661,安装时间,l,pos,9
661,安装,v,pos,10
661,师傅,nr,pos,11
661,客气,n,pos,12
661,调试,vn,pos,13
661,茶水,n,pos,14
661,喝,vg,pos,15
661,走,v,pos,16
661,记,v,pos,17
661,赶下,v,pos,18
661,家,n,pos,19
662,外观,n,pos,0
662,好看,v,pos,1
662,表面,n,pos,2
662,光滑,a,pos,3
662,无色差,l,pos,4
662,功能强大,i,pos,5
663,老丈人,n,pos,0
663,两,m,pos,1
663,满意,v,pos,2
665,不错,a,pos,0
665,价格,n,pos,1
665,便宜,a,pos,2
666,感谢,v,pos,0
666,送货,v,pos,1
666,师傅,nr,pos,2
666,爬,v,pos,3
666,六楼,ns,pos,4
666,送货,v,pos,5
666,辛苦,a,pos,6
666,感谢,v,pos,7
668,朋友,n,pos,0
668,实践证明,n,pos,1
668,群众,n,pos,2
668,眼睛,n,pos,3
668,雪亮,nr,pos,4
668,质量,n,pos,5
668,服务,vn,pos,6
668,皆,d,pos,7
668,值得,v,pos,8
668,信赖,n,pos,9
669,东西,ns,pos,0
669,不错,a,pos,1
669,速度,n,pos,2
669,价格,n,pos,3
669,便宜,a,pos,4
669,好评,v,pos,5
671,到货,v,pos,0
671,安装,v,pos,1
671,品牌,n,pos,2
671,值得,v,pos,3
671,信赖,n,pos,4
671,不用,v,pos,5
671,担心,v,pos,6
671,太阳能,n,pos,7
671,热,a,pos,8
671,电脑,n,pos,9
671,显示,v,pos,10
671,遥控,vn,pos,11
671,省事,n,pos,12
675,安转,v,pos,0
675,师傅,nr,pos,1
675,细心,n,pos,2
676,物流,n,pos,0
676,很快,d,pos,1
676,外包装,n,pos,2
676,无损,v,pos,3
676,服务态度,n,pos,4
678,自营,vn,pos,0
678,商品,n,pos,1
678,值得,v,pos,2
678,信赖,n,pos,3
678,品牌,n,pos,4
678,购买,v,pos,5
678,品质,n,pos,6
678,保障,v,pos,7
678,满意,v,pos,8
678,购物,n,pos,9
678,放心,v,pos,10
678,外观,n,pos,11
678,很漂亮,n,pos,12
678,大气,n,pos,13
678,支持,v,pos,14
679,父母,n,pos,0
679,冬天,t,pos,1
679,洗澡,v,pos,2
679,希望,v,pos,3
679,好用,v,pos,4
679,看着,v,pos,5
679,销量,n,pos,6
679,高,a,pos,7
680,服务,vn,pos,0
680,质量,n,pos,1
680,实用,v,pos,2
683,快递,v,pos,0
683,小哥,n,pos,1
683,服务,vn,pos,2
683,周到,v,pos,3
683,感谢,v,pos,4
684,信赖,n,pos,0
684,产品,n,pos,1
684,不错,a,pos,2
684,一台,m,pos,3
684,很好,d,pos,4
684,帮,v,pos,5
684,亲戚,n,pos,6
684,两台,m,pos,7
684,卫生间,n,pos,8
684,一台,m,pos,9
684,送货,v,pos,10
684,很快,d,pos,11
684,服务,vn,pos,12
684,收到,v,pos,13
684,货,n,pos,14
684,第二天,m,pos,15
684,安装,v,pos,16
684,售后服务,l,pos,17
684,感谢,v,pos,18
685,购物,n,pos,0
685,体验,n,pos,1
685,实体,n,pos,2
685,网上,s,pos,3
685,图片,n,pos,4
685,更好,d,pos,5
685,安装,v,pos,6
685,师傅,nr,pos,7
685,专业,n,pos,8
685,热情,n,pos,9
686,信赖,n,pos,0
686,产品,n,pos,1
686,不错,a,pos,2
686,很好,d,pos,3
686,帮,v,pos,4
686,亲戚,n,pos,5
686,送货,v,pos,6
686,服务,vn,pos,7
686,收货,n,pos,8
686,第二天,m,pos,9
686,安装,v,pos,10
686,感谢,v,pos,11
686,服务,vn,pos,12
687,物流,n,pos,0
687,准时,v,pos,1
687,快速,d,pos,2
687,送货,v,pos,3
687,服务,vn,pos,4
687,安装,v,pos,5
687,师傅,nr,pos,6
687,耐心,a,pos,7
687,细致,a,pos,8
687,服务态度,n,pos,9
687,安装工,n,pos,10
687,点,m,pos,11
687,赞,v,pos,12
690,完美,a,pos,0
690,破损,v,pos,1
690,发货,n,pos,2
690,速度,n,pos,3
690,很快,d,pos,4
691,安装,v,pos,0
691,特别,d,pos,1
691,棒,zg,pos,2
691,安装,v,pos,3
691,师傅,nr,pos,4
691,特别,d,pos,5
691,来到,v,pos,6
691,家里,s,pos,7
691,特别,d,pos,8
691,客气,n,pos,9
691,用心,n,pos,10
691,安装,v,pos,11
691,物流,n,pos,12
691,力,n,pos,13
691,安装,v,pos,14
691,还给,v,pos,15
691,打电话,l,pos,16
691,咨询,vn,pos,17
691,情况,n,pos,18
691,送到,v,pos,19
691,货后,n,pos,20
691,特别,d,pos,21
691,信赖,n,pos,22
691,家里,s,pos,23
691,信赖,n,pos,24
691,品牌,n,pos,25
691,关注,v,pos,26
694,商品,n,pos,0
694,不错,a,pos,1
694,送货,v,pos,2
694,速度,n,pos,3
694,追评,v,pos,4
696,不错,a,pos,0
696,朋友,n,pos,1
698,进,v,pos,0
698,博会,n,pos,1
698,东西,ns,pos,2
698,卖东西,n,pos,3
698,五星,nz,pos,4
698,好评,v,pos,5
699,收到,v,pos,0
699,安装,v,pos,1
699,安装,v,pos,2
699,师傅,nr,pos,3
699,服务态度,n,pos,4
699,赞,v,pos,5
700,不错,a,pos,0
700,质量,n,pos,1
700,两个,m,pos,2
700,澡,ng,pos,3
700,是够,v,pos,4
701,不错,a,pos,0
701,师傅,nr,pos,1
701,安装,v,pos,2
701,到位,v,pos,3
702,品牌,n,pos,0
702,值得,v,pos,1
702,信赖,n,pos,2
702,特别,d,pos,3
702,喜欢,v,pos,4
702,快递,v,pos,5
702,哥哥,ns,pos,6
702,速度,n,pos,7
702,超级,b,pos,8
702,赞,v,pos,9
704,挺好用,a,pos,0
704,保温,n,pos,1
704,时间,n,pos,2
704,长,a,pos,3
704,放心,v,pos,4
704,购买,v,pos,5
704,大牌,n,pos,6
707,东西,ns,pos,0
707,不错,a,pos,1
707,送货,v,pos,2
707,价格便宜,n,pos,3
707,实在,v,pos,4
707,颜值,n,pos,5
707,高,a,pos,6
707,效果,n,pos,7
707,下次,t,pos,8
707,购物,n,pos,9
707,功能强大,i,pos,10
707,真心,d,pos,11
707,不错,a,pos,12
708,好评,v,pos,0
708,东西,ns,pos,1
708,不错,a,pos,2
708,信任,n,pos,3
711,品牌,n,pos,0
711,值得,v,pos,1
711,信赖,n,pos,2
711,特别,d,pos,3
711,喜欢,v,pos,4
711,快递,v,pos,5
711,哥哥,ns,pos,6
711,速度,n,pos,7
711,超级,b,pos,8
711,赞,v,pos,9
712,不错,a,pos,0
712,外观,n,pos,1
712,大气,n,pos,2
712,满意,v,pos,3
712,赞赞,v,pos,4
713,外观,n,pos,0
713,大方,n,pos,1
713,特别,d,pos,2
713,赞,v,pos,3
713,快递,v,pos,4
713,小哥,n,pos,5
713,一楼,n,pos,6
713,背到,v,pos,7
713,五楼,n,pos,8
713,辛苦,a,pos,9
713,性价比,n,pos,10
713,值得,v,pos,11
713,推荐,v,pos,12
714,升,v,pos,0
714,安装费,n,pos,1
714,收,v,pos,2
714,块,zg,pos,3
714,安,v,pos,4
714,挺好,a,pos,5
714,表面,n,pos,6
714,块,zg,pos,7
714,实际上,d,pos,8
714,块,zg,pos,9
714,选择,v,pos,10
714,海尔,nrt,pos,11
714,款,m,pos,12
714,遥控器,n,pos,13
714,免费,vn,pos,14
714,安装,v,pos,15
715,货,n,pos,0
715,收到,v,pos,1
715,很好,d,pos,2
715,支持,v,pos,3
716,快递,v,pos,0
716,预期,vn,pos,1
716,早,a,pos,2
716,快递,v,pos,3
716,力,n,pos,4
716,安装,v,pos,5
716,师傅,nr,pos,6
716,专业,n,pos,7
716,变频,vn,pos,8
716,加热,v,pos,9
716,速度,n,pos,10
716,很快,d,pos,11
716,品牌,n,pos,12
716,值得,v,pos,13
716,信赖,n,pos,14
717,第一次,m,pos,0
717,网上,s,pos,1
717,电器,n,pos,2
717,东西,ns,pos,3
717,失望,v,pos,4
717,愉快,a,pos,5
717,购物,n,pos,6
717,实体店,n,pos,7
717,便宜,a,pos,8
717,质量,n,pos,9
717,挺好,a,pos,10
717,愉快,a,pos,11
717,购物,n,pos,12
719,装,v,pos,0
719,一周,m,pos,1
719,试用,vn,pos,2
719,第一次,m,pos,3
719,升,v,pos,4
719,冷水,n,pos,5
719,烧热,v,pos,6
719,需,v,pos,7
719,半个,m,pos,8
719,小时,n,pos,9
719,加热,v,pos,10
719,设定,v,pos,11
719,温度,n,pos,12
719,自动,vn,pos,13
719,停,v,pos,14
719,满意,v,pos,15
719,信任,n,pos,16
719,品牌,n,pos,17
724,物流,n,pos,0
724,服务,vn,pos,1
724,不错,a,pos,2
726,信赖,n,pos,0
726,货,n,pos,1
726,家电,j,pos,2
726,东西,ns,pos,3
733,生活,vn,pos,0
733,不错,a,pos,1
733,满意,v,pos,2
735,装上,n,pos,0
735,不错,a,pos,1
735,评价,n,pos,2
737,好评,v,pos,0
737,发到,v,pos,1
737,江西,ns,pos,2
737,小镇,nr,pos,3
737,门牌号,n,pos,4
737,快递,v,pos,5
737,人员,n,pos,6
737,电话,n,pos,7
737,妈,n,pos,8
737,找到,v,pos,9
737,我家,r,pos,10
737,送货上门,l,pos,11
737,网购,n,pos,12
737,多年,m,pos,13
737,第一次,m,pos,14
